sample_index,speed_object_1_kph,speed_object_2_kph,angle_degrees,PET,acceleration_obj1_mps2,acceleration_obj2_mps2,min_dist_dual_check_m,object_count_at_frame1,target_dist_px,FE_inv_PET,FE_safety_index,FE_log_mesafe,FE_dist_squared,class_object_1,class_object_2,event_type
2019,22,5,82.1,2.1,0.0,0.0,10.615,18,236.075,0.4761902494332145,0.0571852163202998,5.468376546769791,55731.40562499999,Car,Ped,0
2020,24,4,84.83,1.77,0.56,0.0,1.009,20,11.887,0.5649714322195298,1.1777571146835102,2.556219051306254,141.300769,Car,Ped,1
2021,4,17,87.1,2.17,0.0,0.0,1.836,16,31.187,0.4608292807238338,0.3366787335531236,3.4715626443227188,972.628969,Ped,Car,0
2022,3,17,86.87,2.2,0.0,0.0,2.355,17,43.3,0.4545452479339781,0.2309468768834439,3.7909846770510898,1874.89,Ped,Car,0
2023,17,13,0.36,2.57,1.11,0.0,9.87,13,218.704,0.3891049069630712,0.0685858508825359,5.392281185870251,47831.439616,Car,Car,0
2024,15,13,3.71,2.47,2.22,1.11,9.504,13,210.148,0.4048581356849652,0.0666197153119719,5.352559309395714,44162.181904,Car,Car,0
2025,13,3,74.77,1.93,0.0,0.0,1.518,17,23.759,0.518134446562463,0.3367144940142895,3.209189059278657,564.490081,Car,Ped,0
2026,13,21,5.66,2.87,0.0,-1.11,10.949,19,243.878,0.3484319343442737,0.0697069843540336,5.500760127338205,59476.478884,Car,Car,0
2027,5,18,83.09,2.83,0.0,0.0,2.609,17,49.222,0.353356765598316,0.2336353615530583,3.916453177707461,2422.805284,Ped,Car,0
2028,4,22,60.76,2.4,0.0,0.0,2.153,15,38.578,0.4166664930556278,0.3369796169583799,3.678273408326712,1488.2620840000002,Ped,Car,0
2029,18,15,1.36,1.3,0.0,0.0,3.968,15,80.945,0.7692301775152481,0.2038421124980899,4.40604829051579,6552.093024999999,Car,Car,0
2030,16,15,4.9,2.6,0.0,0.0,6.182,21,132.623,0.3846152366864473,0.1168726381029486,4.895022401974078,17588.860128999997,Car,Car,0
2031,16,15,10.14,2.47,0.56,0.0,5.468,19,115.96,0.4048581356849652,0.1336667804961471,4.761831996001468,13446.7216,Car,Car,0
2032,14,5,75.69,1.6,0.56,0.56,0.837,21,7.868,0.6249996093752441,1.2074223173077887,2.182449291754065,61.905424,Car,Ped,1
2033,15,3,69.45,2.4,0.56,0.0,1.396,22,20.915,0.4166664930556278,0.4303131517899521,3.0871713338707725,437.437225,Car,Ped,0
2034,14,4,71.71,2.73,0.56,0.0,2.468,21,45.925,0.366300232124457,0.1959716887104695,3.848550582472572,2109.105625,Car,Ped,0
2035,4,9,51.78,2.63,0.0,-1.11,1.328,23,19.318,0.3802279923087481,0.3364737376294783,3.0115071926693533,373.185124,Ped,Car,0
2036,3,9,55.58,2.53,0.0,0.56,0.922,18,9.849,0.3952567607680787,0.6091988415880961,2.384072909840313,97.002801,Ped,Car,0
2037,8,3,67.59,2.47,0.56,0.0,1.786,21,30.013,0.4048581356849652,0.1832539171940853,3.4344064714191904,900.780169,Car,Ped,0
2038,7,3,68.41,2.03,0.56,0.0,0.533,22,0.761,0.492610594773106,6.570293600139816,0.5658818295140691,0.579121,Car,Ped,1
2039,5,14,88.73,2.5,0.0,1.11,2.628,19,49.67,0.399999840000064,0.1912623275364943,3.9253340194878175,2467.1089,Ped,Car,0
2040,4,20,61.78,1.53,0.0,0.0,0.679,19,4.182,0.6535943440559843,2.869439772969925,1.6451910821399185,17.489124000000004,Ped,Car,1
2041,3,16,75.51,2.03,0.0,0.56,0.644,22,3.366,0.492610594773106,2.8223402191502616,1.473847258127752,11.329956,Ped,Car,0
2042,3,16,76.62,1.9,0.0,0.56,1.229,15,17.012,0.5263155124655198,0.5584293111668639,2.8910382024393253,289.408144,Ped,Car,1
2043,3,15,86.04,1.4,0.0,0.0,0.923,25,9.881,0.7142852040819971,0.9108388917276702,2.387018148968875,97.634161,Ped,Car,1
2044,5,22,56.37,1.57,0.0,0.0,0.894,16,9.204,0.6369422694635226,1.46675342603722,2.322779800279565,84.71361600000002,Ped,Car,1
2045,5,29,57.18,2.97,0.0,4.44,2.767,17,52.903,0.3367002233332581,0.3213428289257163,3.9871861349931543,2798.727409,Ped,Car,0
2046,20,4,78.89,2.7,0.56,0.0,1.612,17,25.963,0.3703702331962099,0.462196184485761,3.294465555817787,674.0773690000001,Car,Ped,0
2047,2,11,77.95,2.7,0.0,-0.56,1.95,20,33.844,0.3703702331962099,0.1920576707227966,3.5508809559566457,1145.416336,Ped,Car,0
2048,3,16,84.26,2.93,0.0,0.56,16.026,21,362.366,0.3412968118440915,0.0262165875766032,5.895410590770456,131309.117956,Ped,Car,0
2049,3,22,89.69,1.87,0.0,0.0,0.658,18,3.676,0.5347590723213517,3.4004343306761884,1.542443043609822,13.512976000000002,Ped,Car,1
2050,15,4,89.14,2.17,0.0,0.0,1.257,18,17.679,0.4608292807238338,0.5373606800520007,2.927399898177166,312.5470409999999,Car,Ped,0
2051,5,13,84.81,2.23,0.0,1.11,3.831,26,77.752,0.4484302921837254,0.1157526479607901,4.366303674208646,6045.373503999999,Ped,Car,0
2052,8,15,1.95,2.53,1.67,1.67,4.245,27,87.401,0.3952567607680787,0.1315774404002535,4.48188328179681,7638.934800999999,Car,Car,0
2053,5,12,78.14,1.73,0.56,-1.11,0.691,26,4.45,0.5780343479570244,1.9101119303119256,1.6956156086751528,19.8025,Ped,Car,1
2054,5,11,70.45,2.33,0.56,0.56,1.767,24,29.565,0.4291843651569247,0.270590215775741,3.419855563480689,874.089225,Ped,Car,0
2055,15,16,61.76,2.27,1.11,1.11,4.828,22,101.022,0.4405284402958412,0.1534319242003531,4.62518847630184,10205.444484,Car,Car,0
2056,3,15,64.59,3.0,0.0,0.56,1.214,25,16.657,0.3333332222222592,0.5403133493238068,2.871132305320661,277.455649,Ped,Car,0
2057,3,10,56.66,1.7,0.0,0.56,0.662,23,3.786,0.5882349480970894,1.7168511048993382,1.5656949894861816,14.333796,Ped,Car,1
2058,3,12,60.89,3.0,0.0,0.0,8.889,12,195.801,0.3333332222222592,0.0383041964121521,5.282193065906056,38338.031601,Ped,Car,0
2059,3,16,56.12,2.33,0.0,0.56,1.361,24,20.105,0.4291843651569247,0.4725192503099104,3.049509979234462,404.211025,Ped,Car,0
2060,18,4,0.39,1.8,-0.56,0.56,2.299,25,41.984,0.5555552469137517,0.2620045669301504,3.76082795342652,1762.6562560000002,Car,Car,0
2061,19,2,5.89,1.87,0.56,0.56,4.107,21,84.179,0.5347590723213517,0.1247341958833652,4.444754924581121,7086.1040410000005,Car,Car,0
2062,14,5,53.53,2.8,0.0,1.11,1.404,29,21.089,0.3571427295918823,0.4504717885878046,3.0950797470546894,444.745921,Car,Ped,0
2063,9,7,50.45,1.27,0.56,1.67,0.681,28,4.224,0.7874009548023978,1.8939389455636964,1.65326339197413,17.842176000000002,Car,Ped,1
2064,4,15,56.12,2.4,0.56,0.56,3.277,24,64.818,0.4166664930556278,0.1465642237254432,4.186893357152592,4201.373124,Ped,Car,0
2065,12,13,25.79,2.9,0.0,0.0,10.378,18,230.552,0.3448274673008733,0.0542177033631558,5.444804470332775,53154.22470399999,Car,Car,0
2066,12,10,2.91,2.67,0.0,0.0,7.92,17,173.182,0.3745316949319494,0.0635169933161818,5.160100729573227,29992.005124,Car,Car,0
2067,17,17,0.65,2.47,0.0,0.0,10.852,13,241.62,0.4048581356849652,0.0703584137473784,5.491496433342773,58380.2244,Car,LCV,0
2068,17,17,11.41,2.23,0.0,0.0,7.313,16,159.019,0.4484302921837254,0.1069054634546471,5.075292558183604,25287.042361000003,Car,LCV,0
2069,12,10,83.66,2.4,0.56,0.56,3.264,18,64.516,0.4166664930556278,0.1705003383579214,4.182294387620133,4162.314256000001,Car,Car,0
2070,17,19,2.88,1.57,0.0,0.0,6.154,18,131.969,0.6369422694635226,0.1363956676462224,4.890116018346991,17415.816960999997,Car,VRU,0
2071,17,19,5.73,2.87,0.0,0.0,13.154,13,295.35,0.3484319343442737,0.0609446417438813,5.691541188233847,87231.62250000001,LCV,VRU,0
2072,2,18,10.9,1.57,0.0,0.0,3.603,26,72.42,0.6369422694635226,0.1380834004683319,4.2961963780686885,5244.6564,Car,VRU,1
2073,10,17,9.44,2.1,0.0,-0.56,5.983,18,127.984,0.4761902494332145,0.1054819344177246,4.859688365661438,16379.904255999998,Car,VRU,0
2074,19,21,1.42,2.27,0.0,0.0,7.685,21,167.694,0.4405284402958412,0.1192648507444223,5.128086422825777,28121.277635999995,Car,Car,0
2075,2,12,21.77,2.17,0.56,1.11,3.363,19,66.823,0.4608292807238338,0.1047543494791561,4.216901370458181,4465.313328999999,Ped,Car,0
2076,3,17,58.1,2.53,0.0,0.0,1.219,18,16.785,0.3952567607680787,0.5957699972731607,2.8783554054004186,281.736225,Ped,Car,0
2077,15,4,7.09,1.53,0.0,0.0,3.883,15,78.957,0.6535943440559843,0.1203186529336391,4.3814889901689735,6234.207848999999,Car,Car,0
2078,5,15,80.94,2.9,0.0,0.0,2.156,20,38.643,0.3448274673008733,0.2587790736024876,3.6799143877282874,1493.281449,Ped,Car,0
2079,1,1,56.95,2.9,0.0,0.0,3.362,20,66.804,0.3448274673008733,0.0149691632990664,4.21662119025624,4462.774416,Car,Ped,0
2080,4,24,84.55,2.97,0.0,0.56,3.474,20,69.41,0.3367002233332581,0.2017000403155159,4.254335298531042,4817.7481,Car,Car,0
2081,19,11,78.53,2.5,0.0,0.56,3.243,15,64.014,0.399999840000064,0.2343237380209995,4.174602631319085,4097.792195999999,Car,Car,0
2082,19,21,0.48,1.53,0.0,0.0,6.593,11,142.204,0.6535943440559843,0.1406430188979,4.964270187097322,20221.977616000004,Car,VRU,0
2083,19,21,1.43,1.53,0.0,0.0,7.058,9,153.073,0.6535943440559843,0.1306566139642091,5.037426516072835,23431.343329000003,Car,VRU,0
2084,10,21,63.64,1.7,1.67,1.67,1.505,22,23.464,0.5882349480970894,0.6605864021229798,3.1972026491867065,550.5592959999999,Car,VRU,0
2085,26,5,72.63,2.2,0.0,0.0,2.259,17,41.059,0.4545452479339781,0.3775055316129099,3.739073394433185,1685.8414809999997,Car,Ped,0
2086,2,12,63.39,1.93,0.0,0.0,0.789,13,6.741,0.518134446562463,1.0384214451236544,2.046530878222576,45.441081,Ped,Car,1
2087,11,4,83.81,2.93,2.22,0.0,2.888,15,55.735,0.3412968118440915,0.1345653514925029,4.0383913042429525,3106.390225,Car,Car,0
2088,15,18,3.45,1.63,0.0,0.0,3.191,19,62.811,0.6134965561370822,0.2626928362437656,4.1559255892822975,3945.221721,Car,Car,0
2089,3,21,69.95,2.53,0.0,0.0,1.833,20,31.114,0.3952567607680787,0.3856784603175914,3.469292072127493,968.080996,Ped,VRU,0
2090,3,17,69.57,1.27,0.0,0.0,0.866,18,8.545,0.7874009548023978,1.1702748776740928,2.2560174571777107,73.017025,Ped,Car,1
2091,7,17,30.89,2.27,0.0,0.0,2.045,17,36.07,0.4405284402958412,0.3326864338040911,3.612808017162641,1301.0449,VRU,Car,0
2092,7,21,28.32,2.9,0.0,0.0,4.747,19,99.135,0.3448274673008733,0.1412215651261253,4.606519275557387,9827.748225,VRU,VRU,0
2093,17,4,69.07,2.1,-1.11,0.0,2.17,19,38.979,0.4761902494332145,0.2693758108372249,3.688354316253183,1519.362441,VRU,Ped,0
2094,18,6,84.95,2.33,-1.67,0.0,11.67,18,260.714,0.4291843651569247,0.0460274475247687,5.56725230447511,67971.789796,VRU,Ped,0
2095,4,17,87.19,1.7,0.0,0.0,1.686,19,27.679,0.5882349480970894,0.3793489512139545,3.356165147620047,766.127041,Ped,Car,0
2096,6,11,89.15,2.6,0.0,1.11,2.831,13,54.415,0.3846152366864473,0.1562069253660401,4.0148503152276165,2960.992225,Ped,Car,0
2097,11,4,67.75,2.33,-0.56,0.0,0.509,16,0.221,0.4291843651569247,33.93649802489581,0.1996701951285676,0.048841,Car,Ped,0
2098,3,20,25.11,2.23,0.0,1.67,1.783,16,29.948,0.4484302921837254,0.383998918659045,3.432308376687208,896.882704,Ped,VRU,1
2099,20,20,0.91,2.73,0.0,0.0,7.975,12,174.459,0.366300232124457,0.1146401153586796,5.167405397379312,30435.942681,LCV,Car,0
2100,3,20,73.7,1.67,0.0,0.0,0.5,14,0.0,0.5988020366454871,11500000.0,0.0,0.0,Ped,Car,1
2101,3,22,38.42,1.7,0.0,-0.56,0.914,16,9.673,0.5882349480970894,1.2922566636765571,2.367717187931828,93.566929,Ped,VRU,1
2102,4,22,56.57,2.53,0.0,0.0,1.911,12,32.94,0.3952567607680787,0.3946569400529163,3.52459425980608,1085.0435999999995,Ped,LCV,0
2103,15,23,1.3,1.83,0.0,0.0,9.479,16,209.578,0.5464477888263449,0.0906583701979293,5.349856130805393,43922.938084,Car,VRU,0
2104,19,17,1.38,2.17,0.0,0.0,10.111,14,224.313,0.4608292807238338,0.0802450144207201,5.4174905466168894,50316.321969,Car,Car,0
2105,15,17,26.85,1.93,0.0,-1.67,4.85,24,87.137,0.518134446562463,0.1836188968679332,4.4788924220748765,7592.856769,Car,Car,0
2106,14,11,9.26,2.6,-0.56,0.0,3.79,19,65.908,0.3846152366864473,0.1896583087082249,4.203318541449763,4343.864464,Car,Car,0
2107,15,14,0.04,2.53,0.0,0.0,8.916,23,168.573,0.3952567607680787,0.0860161467968408,5.13328351257123,28416.856329,Car,Car,0
2108,14,9,8.78,2.4,0.0,0.56,4.124,18,72.583,0.4166664930556278,0.1584393017863783,4.298414020794374,5268.291889,Car,Car,0
2109,15,14,0.18,2.63,0.0,0.0,7.082,23,131.847,0.3802279923087481,0.1099759561463214,4.889198090091609,17383.631409,Car,Car,0
2110,15,14,0.47,2.63,0.56,0.56,5.49,23,99.948,0.3802279923087481,0.1450754377768896,4.6146055327745765,9989.602704,Car,Car,0
2111,9,10,35.31,2.67,0.56,1.11,1.693,22,23.888,0.3745316949319494,0.3976891996948593,3.214385759595336,570.6365440000001,Car,Car,1
2112,11,11,0.17,2.2,0.0,0.0,7.507,20,140.364,0.4545452479339781,0.0783676720642923,4.951338124158922,19702.052496,Car,Car,0
2113,11,4,87.54,2.43,0.0,0.0,2.851,20,47.091,0.4115224643940475,0.1592660984208002,3.8730950494173104,2217.562281,Car,Ped,0
2114,14,10,1.81,2.47,0.0,0.0,8.131,20,152.859,0.4048581356849652,0.0785037186001235,5.036036598594615,23365.873881000003,Car,Car,0
2115,14,10,21.19,2.37,0.0,0.0,6.032,22,110.806,0.4219407502359703,0.1082973836408011,4.716765226543933,12277.969636,Car,Car,0
2116,13,12,47.12,2.57,-0.56,0.0,6.745,22,125.09,0.3891049069630712,0.0999280510038528,4.836995937685135,15647.5081,Car,LCV,0
2117,11,3,82.33,2.93,0.0,0.0,10.312,19,196.533,0.3412968118440915,0.035617427935169,5.285905658991025,38625.220089,Car,Ped,0
2118,10,6,12.67,2.9,0.0,0.0,8.207,21,154.382,0.3448274673008733,0.0518195123018259,5.045886601108891,23833.801924000003,Car,Car,0
2119,10,3,81.14,1.83,0.0,0.0,1.341,19,16.851,0.5464477888263449,0.3857337614542899,2.882059529065415,283.956201,Car,Ped,0
2120,9,17,9.39,2.43,0.0,0.0,4.967,21,89.483,0.4115224643940475,0.1452789899167552,4.505161987756874,8007.207289000001,Car,LCV,0
2121,9,12,11.41,2.7,0.0,0.56,4.808,22,86.298,0.3703702331962099,0.1216714162359334,4.469327553075684,7447.344804,Car,Car,0
2122,9,11,28.26,2.4,0.0,0.56,4.91,19,88.345,0.4166664930556278,0.1131925959228864,4.492505280330625,7804.839025,Car,Car,0
2123,10,6,34.23,2.57,0.0,0.0,2.885,19,47.769,0.3891049069630712,0.167472625186363,3.887094865103295,2281.877361,Car,Ped,0
2124,14,13,1.04,1.77,0.0,0.0,4.432,23,78.771,0.5649714322195298,0.1713828671543732,4.379160029885581,6204.870441,Car,Car,0
2125,14,13,0.4,1.83,0.0,0.0,3.803,20,66.153,0.5464477888263449,0.2040723745850925,4.206973598069587,4376.219409000001,Car,Car,0
2126,14,13,4.64,2.1,-0.56,-1.67,10.875,19,207.819,0.4761902494332145,0.0649603738591737,5.341467848037166,43188.73676099999,Car,Car,0
2127,16,5,71.8,2.43,0.0,0.0,2.832,22,46.716,0.4115224643940475,0.2247623892293349,3.8652667714196993,2182.384656,Car,Ped,1
2128,16,12,24.55,2.43,0.0,0.0,4.314,21,76.406,0.4115224643940475,0.183231680977519,4.349064296971054,5837.876836000001,Car,Car,0
2129,16,4,67.98,2.0,0.0,0.0,0.819,22,6.39,0.499999750000125,1.56494498201174,2.0001277349601105,40.8321,Car,Ped,1
2130,10,11,5.05,2.73,0.0,0.0,2.707,19,44.215,0.366300232124457,0.2374759643226062,3.811428890192444,1954.9662250000003,Car,Car,0
2131,10,11,5.16,2.77,0.0,0.0,6.152,23,113.22,0.3610106999961371,0.0927397978030401,4.738126413236717,12818.7684,Car,Car,0
2132,12,9,54.19,2.6,0.0,0.0,3.746,19,65.015,0.3846152366864473,0.1615011895485474,4.189881988931164,4226.9502250000005,Car,Car,0
2133,11,12,8.51,2.97,0.0,0.0,5.184,19,93.821,0.3367002233332581,0.1225738361073338,4.55199090371661,8802.380041,Car,Car,0
2134,12,14,3.71,2.57,0.0,0.0,5.447,20,99.088,0.3891049069630712,0.1311965108671432,4.606049799015099,9818.431744,Car,Car,0
2135,8,10,66.8,1.37,0.56,0.0,0.954,19,9.102,0.7299264745062229,0.9887935630857436,2.312733424045861,82.846404,Ped,Car,1
2136,17,10,4.67,1.93,0.0,0.0,3.466,19,59.409,0.518134446562463,0.2272382934027118,4.101138100462902,3529.429281,LCV,Car,0
2137,14,14,0.5,1.73,0.0,0.0,7.894,21,148.101,0.5780343479570244,0.0945300835610152,5.004623928656317,21933.906201,Car,Car,0
2138,14,14,5.17,1.73,0.0,0.0,3.953,19,69.169,0.5780343479570244,0.2024028075813904,4.250906618058189,4784.350560999999,Car,Car,0
2139,14,13,1.68,1.83,0.56,0.0,1.864,19,27.317,0.5464477888263449,0.4941977342241924,3.343462331010917,746.218489,Car,Car,1
2140,4,19,85.45,2.27,0.0,-0.56,0.616,17,2.322,0.4405284402958412,4.952624912736902,1.200567011191103,5.391684000000001,Ped,Car,0
2141,19,16,8.68,2.97,1.11,0.0,6.866,18,127.517,0.3367002233332581,0.1372366026707293,4.856061191304812,16260.585289,Car,Car,0
2142,18,17,1.4,2.67,0.0,0.0,12.751,14,245.401,0.3745316949319494,0.0713118525543422,5.506960290092688,60221.650801,Car,Car,0
2143,13,15,5.53,2.1,0.0,0.56,4.344,21,77.008,0.4761902494332145,0.1817992912191033,4.356811385532818,5930.232063999999,Car,Car,0
2144,16,16,1.95,2.13,0.56,0.0,5.274,18,95.623,0.4694833476604002,0.1673237592700107,4.570816808116395,9143.758129000002,Car,Car,0
2145,16,16,7.23,2.33,0.0,0.0,6.027,21,110.711,0.4291843651569247,0.1445204167199247,4.715915179292757,12256.925521,Car,Car,0
2146,18,17,2.6,2.57,0.0,0.0,10.343,14,197.154,0.3891049069630712,0.0887630984470865,5.289044506159922,38869.699716,Car,Car,0
2147,12,12,16.89,2.93,1.11,0.0,2.346,18,36.972,0.3412968118440915,0.3245699360443055,3.636849046019552,1366.9287840000002,Car,Car,0
2148,10,12,24.03,2.63,1.11,0.0,3.245,19,54.985,0.3802279923087481,0.2000545566962888,4.02508379771216,3023.350225,Car,Car,1
2149,10,10,3.2,2.77,0.0,0.56,2.058,22,31.209,0.3610106999961371,0.320420381286796,3.472245916602237,974.001681,Car,Car,0
2150,14,12,0.79,2.4,0.0,0.0,6.704,17,124.273,0.4166664930556278,0.1046084016269954,4.830495355841078,15443.778529,Car,Car,0
2151,14,17,5.11,2.37,0.0,0.56,6.767,21,125.523,0.4219407502359703,0.1234833446979171,4.840424109822471,15756.023528999998,Car,Car,0
2152,2,12,88.93,2.4,0.0,0.0,3.165,19,53.381,0.4166664930556278,0.131132797603402,3.996014828148892,2849.531161,Ped,Car,0
2153,2,17,74.78,2.73,0.0,0.0,1.212,24,14.268,0.366300232124457,0.6658255771078233,2.7257591348829835,203.575824,Ped,Car,0
2154,2,12,48.12,2.53,0.0,0.0,1.433,22,18.69,0.3952567607680787,0.374531815166837,2.9801108926510342,349.31610000000006,Ped,Car,0
2155,12,17,52.81,1.9,0.56,0.0,3.153,21,53.132,0.5263155124655198,0.2729052120585483,3.991425508214259,2823.009424,Car,Car,0
2156,10,4,89.28,2.13,1.11,0.0,1.61,24,22.233,0.4694833476604002,0.3148472848986963,3.145573681793151,494.3062890000001,Car,Ped,0
2157,9,3,83.09,2.4,1.11,0.0,2.495,24,39.971,0.4166664930556278,0.1501088251455098,3.712864499364397,1597.6808409999996,Car,Ped,0
2158,4,1,56.24,2.73,0.0,0.0,9.77,24,185.692,0.366300232124457,0.0134631539675206,5.229460200138449,34481.518864000005,Ped,Car,0
2159,17,12,16.62,2.03,0.0,0.0,3.676,24,63.627,0.492610594773106,0.2278906717605628,4.168632280125349,4048.395129000001,Car,Car,0
2160,5,11,71.5,2.33,0.56,0.56,1.297,23,15.955,0.4291843651569247,0.5014101848066321,2.8305627755776017,254.562025,Ped,Car,0
2161,8,2,79.53,2.27,-1.11,0.0,0.5,24,0.0,0.4405284402958412,5000000.0,0.0,0.0,Car,Ped,1
2162,10,3,82.97,2.47,-0.56,0.0,1.343,24,16.883,0.4048581356849652,0.3850026425989076,2.883850540905899,285.035689,Car,Ped,0
2163,10,12,2.25,2.93,0.56,0.0,6.49,16,119.979,0.3412968118440915,0.09168271037696,4.795616976815543,14394.960441,Car,Car,0
2164,11,3,58.48,1.67,0.0,0.0,1.191,20,13.849,0.5988020366454871,0.5054516206620246,2.6979325229139244,191.794801,Car,Ped,1
2165,9,3,25.69,2.6,0.0,0.56,4.815,16,86.434,0.3846152366864473,0.0694171267161403,4.470884223032683,7470.836356,Car,Ped,0
2166,3,20,83.05,1.67,0.0,0.0,0.508,22,0.152,0.5988020366454871,75.65739699080927,0.1414995622736995,0.023104,Ped,Car,1
2167,3,15,57.44,2.13,0.0,0.0,1.173,18,13.489,0.4694833476604002,0.6672102700563222,2.6733897408385854,181.953121,Ped,Car,0
2168,8,21,51.39,2.13,0.0,0.56,4.229,20,74.699,0.4694833476604002,0.1941123683836146,4.32676495031652,5579.940600999999,Ped,Car,0
2169,19,21,1.81,1.83,1.11,2.78,9.522,18,180.719,0.5464477888263449,0.1106690491278224,5.2024615379044565,32659.356961,Car,Car,0
2170,1,16,77.36,2.2,0.0,2.22,11.504,20,220.41,0.4545452479339781,0.038564493269069,5.400016186372871,48580.5681,Ped,Car,0
2171,20,4,87.48,1.77,0.0,0.0,0.5,21,0.0,0.5649714322195298,12000000.0,0.0,0.0,Car,Ped,1
2172,21,1,59.89,2.5,0.56,0.0,13.254,22,255.476,0.399999840000064,0.0430568818869213,5.547035092981674,65267.986576,Car,Ped,0
2173,5,9,69.16,1.8,0.0,0.0,1.238,18,14.773,0.5555552469137517,0.4738373740041038,2.758299617505337,218.241529,Ped,Car,1
2174,3,12,67.11,2.1,0.0,0.0,1.725,18,24.538,0.4761902494332145,0.3056483696451068,3.2401675390024893,602.113444,Ped,Car,0
2175,3,5,83.71,2.87,0.0,0.0,1.874,20,27.527,0.3484319343442737,0.1453118703341493,3.3508510072254167,757.7357290000001,Ped,Car,0
2176,10,12,6.49,2.63,0.0,0.0,15.229,22,295.034,0.3802279923087481,0.0372838383464826,5.690474312592462,87045.061156,Car,Car,0
2177,8,7,84.8,2.3,0.0,0.56,4.669,17,83.51,0.4347824196598175,0.0898096025648473,4.436869870556391,6973.920100000001,Car,Car,0
2178,14,5,60.87,1.83,0.0,0.0,1.125,22,12.522,0.5464477888263449,0.7586646894533869,2.604317988668486,156.800484,Car,Ped,1
2179,9,6,87.66,2.07,0.0,0.0,10.112,18,192.542,0.4830915540620512,0.0389525400226831,5.265494543180534,37072.421764,Car,Ped,0
2180,9,9,77.86,2.97,0.0,0.0,2.594,16,41.935,0.3367002233332581,0.2146178558574495,3.759687344124448,1758.544225,Car,VRU,1
2181,9,4,59.03,3.0,0.0,0.0,2.071,17,31.476,0.3333332222222592,0.2065065381081923,3.4805013550002,990.738576,Car,Ped,0
2182,9,9,61.55,2.6,0.0,0.56,5.233,17,94.812,0.3846152366864473,0.0949246920756371,4.56238793809265,8989.315343999999,Car,Car,0
2183,9,3,64.57,2.83,0.0,0.0,0.544,18,0.872,0.353356765598316,6.88072605421324,0.6270073780554003,0.760384,Car,Ped,0
2184,9,19,66.63,2.43,0.0,0.56,8.096,22,152.158,0.4115224643940475,0.0920096209728728,5.031470068284085,23152.056964,Car,Car,0
2185,9,15,1.0,2.57,0.0,0.0,8.157,16,153.383,0.3891049069630712,0.0782355275471497,5.039436527901883,23526.344689,Car,Car,0
2186,9,15,2.41,2.73,0.0,0.0,8.81,17,166.466,0.366300232124457,0.0720867920651256,5.120780345586236,27710.929156,Car,Car,0
2187,9,15,10.83,3.0,0.0,0.0,9.679,16,183.866,0.3333332222222592,0.0652649208376485,5.219631238304397,33806.705956000005,Car,Car,0
2188,9,15,2.56,2.07,0.0,0.0,5.472,18,99.599,0.4830915540620512,0.1204831361712152,4.6111423172583805,9919.960801,Car,Car,0
2189,4,13,89.79,2.63,0.0,0.0,0.5,16,0.0,0.3802279923087481,8500000.0,0.0,0.0,Ped,Car,0
2190,18,13,1.68,2.63,1.11,0.0,6.016,19,110.494,0.3802279923087481,0.1402791089083651,4.713970777793081,12208.924036,Car,Car,0
2191,4,21,35.31,2.8,0.0,0.0,2.902,18,48.115,0.3571427295918823,0.2597942375601322,3.894164487126833,2315.053225,Ped,Car,0
2192,9,4,71.0,2.1,-0.56,0.0,1.682,20,23.682,0.4761902494332145,0.2744700500603813,3.206074233030992,560.8371239999999,Car,Ped,0
2193,4,24,69.88,2.93,0.0,0.0,3.799,17,66.078,0.3412968118440915,0.2118708161283511,4.205856121364434,4366.302084000001,Ped,VRU,0
2194,20,4,86.45,2.4,0.0,0.0,17.599,23,342.51,0.4166664930556278,0.0350354733145441,5.839216223320169,117313.1001,Car,Ped,0
2195,20,2,63.87,1.7,0.56,0.0,1.702,22,24.077,0.5882349480970894,0.4568675309686617,3.221951091385129,579.7019290000001,Car,Ped,1
2196,19,18,1.87,1.73,0.0,0.0,5.64,19,102.962,0.5780343479570244,0.1796779376888761,4.644025447756765,10601.173444,Car,VRU,0
2197,14,14,3.62,2.7,0.0,0.0,10.411,21,198.527,0.3703702331962099,0.0705193748431227,5.295949565518375,39412.969729,Car,Car,0
2198,6,9,6.8,3.0,0.0,-2.22,10.21,15,194.491,0.3333332222222592,0.0385621954817333,5.275514342560114,37826.74908100001,Car,Car,0
2199,4,19,76.8,2.0,0.0,0.0,0.684,16,3.684,0.499999750000125,3.121606101627008,1.544152445735471,13.571856,Ped,Car,0
2200,8,18,32.28,2.87,0.0,0.0,2.928,21,48.627,0.3484319343442737,0.267341183553557,3.9045350404622425,2364.585129,Car,VRU,0
2201,5,7,0.04,2.27,0.56,1.11,7.284,18,135.892,0.4405284402958412,0.0441527091796963,4.9191922937717125,18466.635664,Car,Car,0
2202,14,19,5.29,1.7,0.0,0.0,4.035,23,70.81,0.5882349480970894,0.2330179320291211,4.2740237421222265,5014.056100000001,Car,Car,0
2203,5,13,32.84,2.2,0.0,0.56,2.575,21,41.557,0.4545452479339781,0.2165700070609041,3.7508443538271377,1726.984249,Ped,VRU,0
2204,11,21,51.27,2.6,0.0,0.0,4.15,20,73.118,0.3846152366864473,0.2188243631004081,4.305658417782731,5346.241923999999,Car,Car,0
2205,10,3,56.14,3.0,1.67,0.56,2.084,18,31.723,0.3333332222222592,0.2048986475144643,3.488078194573111,1006.348729,Car,Ped,0
